0,1,2,3,4,5,6,7,8,9,10,
Лютий,08.02,4,чт,🕃 Св. вмч. Теодора Стратилата Св. прор. Захарії Серповидця,"святого великомученика Теодора Стратилата, святого пророка Захарії Серповидця",так,посвяття,"істинний Бог наш,","істинний Бог наш, що зволив спочити в обіймах праведного Симеона спасіння нашого ради,","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого великомученика Теодора Стратилата, святого пророка Захарії Серповидця і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого великомученика Теодора Стратилата, святого пророка Захарії Серповидця і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,09.02,5,пт,Св. мч. Никифора Віддання Стрітення</i>,святого мученика Никифора,так,віддання,,,"Священик: Христос, істинний Бог наш, що зволив спочити в обіймах праведного Симеона спасіння нашого ради, молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Йоана Золотоустого, архиєпископа Константинополя, святого мученика Никифора і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що зволив спочити в обіймах праведного Симеона спасіння нашого ради, молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Йоана Золотоустого, архиєпископа Константинополя, святого мученика Никифора і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,10.02,6,сб,Св. мч. Харалампія,святого мученика Харалампія,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, святого мученика Харалампія і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, святого мученика Харалампія і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,11.02,7,нд,"Неділя 36-та по Зісланні Святого Духа. Св. сщмч. Власія, єп. Севастійського","святого священномученика Власія, єпископа Севастійського,",ні,,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого священномученика Власія, єпископа Севастійського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого священномученика Власія, єпископа Севастійського, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,12.02,1,пн,"Тиждень 37-ий по Зісланні Святого Духа. Св. Мелетія, аєп. Антіохійського","святого отця нашого Мелетія, архиєпископа Антіохійського,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Мелетія, архиєпископа Антіохійського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Мелетія, архиєпископа Антіохійського, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,13.02,2,вв,Прп. Мартиніана Свв. жінок Зої і Фотини (Світлани),"преподобного отця нашого Мартиніана, святих жінок Зої і Фотини (Світлани),",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Мартиніана, святих жінок Зої і Фотини (Світлани), і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Мартиніана, святих жінок Зої і Фотини (Світлани), і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,14.02,3,ср,"🕂 Переставл. прп. Константина, філософа, у монахах Кирила, учителя слов’янського Прп. Авксентія Прп. Марона, пустинника, чудотв.","преподобного отця нашого Константина, філософа, у монахах Кирила, учителя слов’янського, преподобного отця нашого Авксентія, преподобного Марона, пустинника, чудотворця,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животвочого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Константина, філософа, у монахах Кирила, учителя слов’янського, преподобного отця нашого Авксентія, преподобного Марона, пустинника, чудотворця, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животвочого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Константина, філософа, у монахах Кирила, учителя слов’янського, преподобного отця нашого Авксентія, преподобного Марона, пустинника, чудотворця, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,15.02,4,чт,Св. ап. Онисима,святого апостола Онисима,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого апостола Онисима і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого апостола Онисима і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,16.02,5,пт,"Свв. мчч. Памфила, єрея, Порфирія і тих, що з ними","святих мучеників Памфила, єрея, Порфирія і тих, що з ними,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святих мучеників Памфила, єрея, Порфирія і тих, що з ними, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святих мучеників Памфила, єрея, Порфирія і тих, що з ними, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,17.02,6,сб,🕃 Св. вмч. Теодора Тирона,святого великомученика Теодора Тирона,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, святого великомученика Теодора Тирона і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, святого великомученика Теодора Тирона і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,18.02,7,нд,"Про Закхея. Св. Лева, папи Римського","святого отця нашого Лева, папи Римського,",ні,,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Лева, папи Римського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Лева, папи Римського, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,19.02,1,пн,Тиждень 38-ий по Зісланні Святого Духа. Св. ап. Архипа,святого апостола Архипа,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого апостола Архипа і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого апостола Архипа і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,20.02,2,вв,"Прп. Лева, єп. Катанського","преподобного отця нашого Лева, єпископа Катанського,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Лева, єпископа Катанського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Лева, єпископа Катанського, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,21.02,3,ср,"Прп. Тимотея, що в Символах Св. Євстатія, аєп. Великої Антіохії","преподобного отця нашого Тимотея, що в Символах, святого отця нашого Євстатія, архиєпископа Великої Антіохії,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животвочого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Тимотея, що в Символах, святого отця нашого Євстатія, архиєпископа Великої Антіохії, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животвочого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Тимотея, що в Символах, святого отця нашого Євстатія, архиєпископа Великої Антіохії, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,22.02,4,чт,"Віднайдення чесних мощів свв. мчч., що в Євгенії","віднайдення чесних мощів святих мучеників, що в Євгенії,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, віднайдення чесних мощів святих мучеників, що в Євгенії, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, віднайдення чесних мощів святих мучеників, що в Євгенії, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,23.02,5,пт,"Св. сщмч. Полікарпа, єп. Смирнського","святого священномученика Полікарпа, єпископа Смирнського,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого священномученика Полікарпа, єпископа Смирнського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого священномученика Полікарпа, єпископа Смирнського, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,24.02,6,сб,"🕂 Перше і друге знайдення чесної голови св. славн. прор., предтечі і хрестителя Господнього Івана","перше і друге знайдення чесної голови святого славного пророка, предтечі і хрестителя Господнього Івана,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, перше і друге знайдення чесної голови святого славного пророка, предтечі і хрестителя Господнього Івана, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, перше і друге знайдення чесної голови святого славного пророка, предтечі і хрестителя Господнього Івана, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,25.02,7,нд,"Неділя про Митаря і Фарисея. Св. Тарасія, аєп. Царгородського","святого отця нашого Тарасія, архиєпископа Царгородського,",ні,,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Тарасія, архиєпископа Царгородського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Тарасія, архиєпископа Царгородського, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,26.02,1,пн,"Тиждень загальниці. Св. Порфирія, єп. Газького Блаж. Едігни</b>","святого отця нашого Порфирія, єпископа Газького, блаженної Едігни",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Порфирія, єпископа Газького, блаженної Едігни і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святого отця нашого Порфирія, єпископа Газького, блаженної Едігни і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,27.02,2,вв,Прп. й ісп. Прокопія Декаполіта,"преподобного отця нашого й ісповідника Прокопія Декаполіта,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого й ісповідника Прокопія Декаполіта, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого й ісповідника Прокопія Декаполіта, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,28.02,3,ср,"Прп. й ісп. Василія, співпосника Прокопового","преподобного отця нашого й ісповідника Василія, співпосника Прокопового,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животвочого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого й ісповідника Василія, співпосника Прокопового, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животвочого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого й ісповідника Василія, співпосника Прокопового, і всіх святих - помилує і спасе нас як благий і людинолюбний."
Лютий,29.02,4,чт,Прп. Касіана,преподобного отця нашого Касіана,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Касіана і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Касіана і всіх святих - помилує і спасе нас як благий і людинолюбний."
Березень,01.03,5,пт,Св. прпмц. Євдокії,святої преподобномучениці Євдокії,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святої преподобномучениці Євдокії і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святої преподобномучениці Євдокії і всіх святих - помилує і спасе нас як благий і людинолюбний."
Березень,02.03,6,сб,"Св. сщмч. Теодота (Богдана), єп. Киринейського","святого священномученика Теодота (Богдана), єпископа Киринейського",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, святого священномученика Теодота (Богдана), єпископа Киринейського і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Йоана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, святого, якого є храм, святого священномученика Теодота (Богдана), єпископа Киринейського і всіх святих - помилує і спасе нас як благий і людинолюбний."
Березень,03.03,7,нд,"Неділя про блудного сина. Свв. мчч. Євтропія, Клеоніка й Василиска","святих мучеників Євтропія, Клеоніка й Василиска",ні,,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святих мучеників Євтропія, Клеоніка й Василиска і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, святих мучеників Євтропія, Клеоніка й Василиска і всіх святих - помилує і спасе нас як благий і людинолюбний."
Березень,04.03,1,пн,"Тиждень м’ясопусний. Прп. Герасима, що на Йордані","преподобного отця нашого Герасима, що на Йордані",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Герасима, що на Йордані і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святого, якого є храм, преподобного отця нашого Герасима, що на Йордані і всіх святих - помилує і спасе нас як благий і людинолюбний."
